"","x"
"1",-0.526978728472297
"2",-0.621221266393514
"3",-0.104849194713221
"4",-0.430914698651496
"5",-0.0558123403991654
"6",-0.13258288481586
"7",-0.112278985075105
"8",-0.393583687235637
"9",-0.932627715139749
"10",-0.535456572890705
"11",-0.311311759086008
"12",-0.364730376568856
"13",-0.653444944746636
"14",-0.395666099632941
"15",-0.374561209749165
"16",-0.609894424627326
"17",-0.163292511198093
"18",-0.516698961651693
"19",-0.306911347568592
"20",-0.814209940680528
"21",-0.13914667721084
"22",-0.141329970969667
"23",-0.474058346406829
"24",-0.300132356000197
"25",-0.409673961366321
"26",-0.377581791673078
"27",-0.363408838860046
"28",-0.241103393939697
"29",-0.440338843227634
"30",-0.408867783772725
"31",-0.545620768472329
"32",-0.270543607651578
"33",-0.372195691035034
"34",-0.81978524639893
"35",-0.668122344007109
"36",-0.122842883289594
"37",-0.172958252307721
"38",-0.185390535803829
"39",-0.2436837737596
"40",-0.283844634864259
"41",-0.333484944741194
"42",-0.250179131079685
"43",-0.328054977104559
"44",-0.575689509860901
"45",-0.253791364554423
"46",-0.327658340013419
"47",-0.104043076684309
"48",-0.446661300611311
"49",-0.0241131789611716
"50",-0.545284408264355
"51",-0.0804601808653613
"52",-0.50054975837145
"53",-1.21638951871651
"54",-0.237699648708672
"55",-0.261064606946185
"56",-0.907883026558758
"57",-0.243212291013585
"58",-0.0392277703131718
"59",-0.357641427163813
"60",-0.218326048821617
"61",-0.780879531783014
"62",-0.647958618257337
"63",-1.16562543527772
"64",-0.303208055786243
"65",-0.246679306865353
"66",-0.517165619521992
"67",-0.427224409825869
"68",-0.361983018482165
"69",-0.560359743085906
"70",-0.98029765873996
"71",-0.411796981881999
"72",-0.315681897666816
"73",-0.676869790595722
"74",-0.427669151714366
"75",-0.61553280675241
"76",-0.126626256423405
"77",-0.394952483443322
"78",-0.699077860065306
"79",-0.446172423215924
"80",-0.433334288720305
"81",-0.31844368154747
"82",-0.384734759954844
"83",-0.523516153551177
"84",-0.230809627681734
"85",-1.58505402749462
"86",-0.467882326329655
"87",-0.907596853847839
"88",-0.392731955740739
"89",-0.0803640383343009
"90",-0.136696144481577
"91",-0.335345755036226
"92",-0.0564325215604643
"93",-0.750478492975647
"94",-0.763011578050803
"95",-0.399166572718712
"96",-0.674006479154031
"97",-1.01615015410615
"98",-0.0628398514723286
"99",-0.605950507444871
"100",-0.627561605689593
"101",-1.13584425245667
"102",-0.332707386432586
"103",-0.489745351874885
"104",-0.864107890021192
"105",-0.338358530287945
"106",-0.509581683331791
"107",-0.2590866462025
"108",-0.131380164125327
"109",-0.618585919134619
"110",-0.596708986892885
"111",-0.51313868106239
"112",-0.615383994543123
"113",-0.878919898828386
"114",-0.348726376511645
"115",-0.715501636747304
"116",-0.567527881315236
"117",-0.238369621872384
"118",-0.509482903316632
"119",-1.42387677122418
"120",-0.210810816169753
"121",-0.446305885718623
"122",-0.471161096593699
"123",-0.355461440894222
"124",-0.478366801038149
"125",-0.595021990438742
"126",-0.842120015854186
"127",-0.881099504101035
"128",-0.25641381995281
"129",-0.811058183300934
"130",-0.436327074363692
"131",-1.32102050565495
"132",-1.40578564569609
"133",-0.76388317438238
"134",-0.79254527231261
"135",-0.271279605234442
"136",-0.569515826403286
"137",-0.660460460890427
"138",-0.586008449014176
"139",-0.997516942396592
"140",-0.555928332151421
"141",-0.855201488340186
"142",-0.312691194814165
"143",-0.773224977788906
"144",-0.791187767458174
"145",-1.36857478759855
"146",-1.19528383760304
"147",-0.265740179362763
"148",-0.838640579344379
"149",-0.459868553488321
"150",-0.841489833237527
"151",-0.354910300676154
"152",-0.79323027221403
"153",-0.456781043935266
"154",-0.575957511739928
"155",-0.618814472141471
"156",-0.371231344450819
"157",-2.09758619304446
"158",-0.63974493754351
"159",-0.197637627896932
"160",-0.653122610492068
"161",-0.74573085520186
"162",-0.668771994264188
"163",-0.826088755875287
"164",-0.255010850733247
"165",-0.212306484772268
"166",-0.377786563935294
"167",-0.978454053001124
"168",-0.606837315315353
"169",-0.693147180559945
"170",-0.693147180559945
"171",-0.693147180559945
"172",-0.693147180559945
"173",-0.693147180559945
"174",-0.693147180559945
"175",-0.693147180559945
"176",-0.693147180559945
"177",-0.693147180559945
"178",-0.693147180559945
"179",-0.693147180559945
"180",-0.693147180559945
"181",-0.685366952193417
"182",-0.244287299165094
"183",-0.434850574578332
"184",-1.47403283635051
"185",-0.580742900539199
"186",-0.284615938672732
"187",-0.877864512840496
"188",-1.6033910378839
"189",-0.272450754209075
"190",-0.575347858735537
"191",-0.396301485254799
"192",-0.17379718544136
"193",-0.470189299893073
"194",-0.454216709313475
"195",-0.356763476299586
"196",-0.0882220723571267
"197",-0.427620816025704
"198",-0.646967448410279
"199",-0.756496946764159
"200",-1.0533815050321
"201",-0.383477702507951
"202",-0.407071435701749
"203",-0.366090654058205
"204",-0.564981769051276
"205",-0.922279575418206
"206",-0.460727413100708
"207",-0.686219119064396
"208",-0.138268334294644
"209",-0.572131275637593
"210",-1.21248605060959
"211",-0.354993215771073
"212",-1.16577580515086
"213",-0.357493628001836
"214",-0.490734193407571
"215",-1.10508080469638
"216",-0.494768479093286
"217",-0.619452997581334
"218",-0.578615489174268
"219",-0.87643876899159
"220",-0.379528695768263
"221",-0.68946960770349
"222",-0.387877563348485
"223",-0.930487865883755
