"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0,0.874723363722789,-1.09877252443854,0.27270469163306,-0.932488241350621,0.239135795372648,-0.0644318446716557,0,4.70320955548687e-29,0,1.96000779030651e-29,0,0,0,0,0,0,0,0,0,0,2.22846435875919e-30,0,0,9.32474812663464e-30,0,0,0,-8.31414678094968e-30,0,0,0,0,0.120608156022878,-1.53582824706239e-29,0,0,0,0,0,0,0,0,8.92689947251327e-30,0,0,2.56414417560286e-29,3.28172248450945e-29,-1.73952847969036e-29,0,0,0,0,0,0,0,0,0,0,0,0,2.16171420665652e-29,0,1.32248712695609e-30,0,7.4095684803961e-30,0,1.03220348074387e-29,0,0,0,0,0,-7.67178113359703e-29,0,0,-1.02881174374301e-29,-8.66315520223548e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639822601100312,5.67284969317563e-30,0,0,0,0,0,0,0
"2",-2.85235123274219e-28,0.527492386384338,-0.96955730633666,0.0775339250360546,-0.726525861508894,0.0471802725067439,-0.418612334715009,0,0,0,0.227399387438732,0,0,0,0,0,-3.06452511773142e-29,0,0,0,0,0,0,0,0,0,0,0,1.88582986711157e-28,0,0,-5.86126114402113e-29,0,-7.88923218549161e-29,0,-1.8003515670414e-28,0,0,0,0,0,0,0,-7.66518401558586e-29,0,-9.61940119572762e-29,0,4.17288295579522e-28,0,7.24220098788338e-29,0,0,0,2.58869486428896e-29,0,0,0,6.15520665233115e-29,0,0,0,0,0,0,0,0,-0.231690220895302,-4.88142880112406e-29,0,0,0,0,0,7.55456841141048e-29,8.93460657360219e-30,0,0,-6.23955392552176e-29,0,0,0,0,0,0,0,0,0,4.0240311647613e-29,0,0,0,1.59065157505532e-29,0,0,0,0,0,2.63628861738223e-29,2.69663456148136e-29,0
"3",0,0.352340397930989,-0.81235435400191,0.213457794458093,-0.377223988688922,0,-0.10474479042808,0,0,0,0,-9.21559510671501e-30,0,0,0,0,0,3.23357812422654e-30,0,0,-0.197526018597046,0,0,0,0,0,0,2.96774528843838e-29,0,0,0,0,5.0868510811604e-30,0.455297886127578,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843961032515066,0,-1.39608455731165e-29,-1.6634457725419e-30,0,0,0,0,0,0,0,0,0,0,0,0,4.41778249151119e-29,0,-5.61080603286933e-30,-0.10581747413453,0,0,9.12856014569841e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.50086662407709e-29,0,0,0,0,0,0,0,0,0,0,3.13668084905639e-30,0,0,0
"4",-0.0169693612451061,0.268068241947722,-0.457485785990345,0.219210408633259,-0.315324202848559,-3.77803054810529e-29,-0.014338960273643,0,0,0,2.61123775053541e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.65233439386588e-29,0,0,0,-1.58482331370026e-29,0,0,0,0.119722145472227,6.24954055688549e-29,0,0,0,0,0,0,1.24530285610577e-29,0,0,0,0,3.82397906944129e-29,-9.38098284555952e-29,0,0,0,0,1.44523161316043e-30,0,0,0,0,-1.85257835349394e-29,0,0,0,0,0,0,0,0,-0.107137573670485,0,0,9.12204235548912e-29,0,0,0,0,-2.90681152911175e-29,0,0,0,0,0,0,0,0,0,1.16727471239109e-29,-1.44422354458061e-28,-6.41423661216634e-29,0,0,0,0,-7.23766414291525e-29,-1.69815398690021e-28,0,0,0,0,0,0,0
"5",0,0.655419438694883,-1.31719547664544,0.591531407776422,-0.760841503845763,0.420154244596361,-0.267487817759378,0.0303783397741254,0,0,-2.48842032626325e-28,0,0,1.04754853709702e-28,0,-4.15067649361176e-29,0,0,0,0,-0.143695182254296,0,0,0,0,0,0,-2.78843310898791e-29,0,0,0,0,0,0.188318225442449,-1.87917159805104e-29,-7.63226644874335e-29,0,0,-4.7034933775715e-29,0,-1.30213100826072e-29,0,0,0,0,0,0.0821728076504185,-0.188831097153745,0,0,0,0,-2.48905998626423e-29,0,0,0,0,-0.193962560849217,0,0,0,-2.3452266788752e-29,0,0,0,0,0,-2.84254435503617e-28,0,0,0,0,0,0,0,0,-3.54679345991945e-29,0,0,0,0.0346050269430308,0,0.0611519102385758,0,0,1.11250477319782e-29,0,0,7.19481816166527e-29,0,0,1.28757769192676e-28,0,0,0,0,0,0,0,0
"6",-0.12913307025798,0.372260545334686,-0.804007886268396,9.27238173385705e-30,-0.182116064470185,0.157718574641045,0,-1.5999506548055e-29,0,0,7.25366000187818e-29,1.18217666137029e-29,-6.17854198913499e-31,0,0,0,2.94550268853494e-29,0,1.14445068014773e-29,0,0,0,0,0,0,0,0,-8.82502252375357e-30,-3.39559847019004e-29,0,2.24630435842269e-30,5.55450051135938e-30,0,0,0,0,0,0,0,-8.33256648045137e-30,0,0,0,-1.57629940689141e-29,-0.230816299635732,0,2.8555527959557e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.73858310228163e-29,0,0,0.145195336465836,0,0,0,0,-2.06942773511745e-30,0,0,0,-4.08269135801812e-29,0,0,0,-1.8132885740374e-29,-0.206835790209368,0,0,0,0,0,0,0,0,0,-0.11956338971054,-1.71898466740353e-29,0,0,0,0,0,0,3.59580828506478e-29,0,0,0,0
"7",-0.0683212436884089,0.522611821229638,-0.719969014282601,0,-0.371076609187124,0.13966017267039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28563187396841,0,0.101025940321671,0,0,0,0,0,-6.31386092729365e-31,-0.217528196361291,0,0,0,0,0,0,0,0,0,0,-4.69007718700023e-30,0,0,0,0,0,0,0,0.227795801966785,0,0,0,0,0,0,9.59111773526642e-31,0,1.5058128099225e-30,0.0880603794712958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.76801888293015e-30,0,-0.160935044849907,0,2.89338561361516e-30,0,0,0,0,0,0,0
"8",-0.125127227503076,0.81007406480766,-0.925604515692705,0,-0.534401916450951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00507353912603699,0,0,0,0,0,0,0,7.94407954512838e-30,0,0,5.86351061051937e-30,0,0,-0.058312302082903,0,0,1.81600868788404e-29,0,0,0,0,0,0,0,2.74535036502323e-30,6.73794943355179e-30,0,0,0,0,0.0754176530504918,3.30403794056228e-29,0,0,-2.42335447034934e-29,0,0,0,0,0,6.59461166578267e-30,0,0,0,0,2.58627994457743e-30,-1.46823779159247e-29,0,0,0,0,0,0,0,0.00419305334486278,0,0,-8.52273272357664e-30,1.58456172719898e-29,0,0,0,0,0,0,0,0.046849762830769,0,0,0,0,0,9.15397846222208e-30,0,2.06468297852783e-29,0,3.03578933110852e-29,0,-1.0627932998862e-29,0,0
"9",-0.272432578581215,0.882192406694176,-0.602200095373755,6.1150427472995e-29,-0.236000864991265,0.517029215823355,0,0,0,0,8.28480452701705e-29,0,0,0,5.86940371758327e-29,0,0,0,0,0,0,2.10037533865556e-29,0,0,0,0,0,0,0,0,0.0112918524103298,0,0,0,-2.18392618691921e-30,0,-2.59886204572444e-29,0,-1.39870577118073e-29,0,0,0,-3.37555438819085e-31,0,-0.154131951169201,-1.87528427913896e-29,0,0,0,0,0,-4.7594163750694e-30,-0.0807215902424217,0.0348905202672396,0,0,0,0,7.39794391558083e-29,0,2.79199781245888e-30,0,0,-5.95366284216676e-30,0,0,0,0,0,0,3.14366288888826e-30,7.5332671590876e-30,0,0.0679950408027894,0,0,2.5075841234091e-29,0,0,0,0,0,0,0,0,0,-2.03566475873883e-29,-1.4761583962461e-29,-5.1620985429477e-29,-3.05444986211511e-29,5.82433773958272e-29,0,-3.36562177229641e-29,0,0,0,0,0,0,0
"10",-0.469863831045151,0.903146423578774,-0.620418157888525,0,-0.219164930203055,0.184439445466452,0,0,0,1.31031173237644e-29,0,0,0,0,0,0,-4.60756997227148e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26652878872429e-29,0,0,0,0,0,0,0,0,6.41337980702425e-30,-0.0813998207228431,0,0,0,0,0.345725240457638,0,0,0,0,0,0,0,0,5.53954441011269e-30,0,2.16616043341078e-29,0,0,0.453165192683961,0,2.51335789609382e-30,0,0,0,0,0,-5.52743677801856e-30,0,0.0564074191275801,0,0,0,0,0,0,0,0,0,0,0,2.68718904373846e-29,0,0,-1.27924994873639e-28,0,0,-8.94936887684403e-30,0,0,0,0,0,0,0,0
