"","x"
"1",-0.486608430086405
"2",-0.532744857390571
"3",-0.0785770060897693
"4",-0.42611707738832
"5",-0.0380280379699267
"6",-0.0951653865919895
"7",-0.0706325725526036
"8",-0.45634590913999
"9",-0.882352465803385
"10",-0.583560155786277
"11",-0.207075178162798
"12",-0.343689411628877
"13",-0.690553060663651
"14",-0.552138699179141
"15",-0.452980249413276
"16",-0.910221015423365
"17",-0.190275256055336
"18",-0.269180451162887
"19",-0.357760803746003
"20",-0.804609320558002
"21",-0.123558934390384
"22",-0.16113599146002
"23",-0.281553903423936
"24",-0.455001657782315
"25",-0.406522648910664
"26",-0.373810580030134
"27",-0.35960539240554
"28",-0.241822013845703
"29",-0.441302023221479
"30",-0.409922304659987
"31",-0.544510687267986
"32",-0.266554329335568
"33",-0.368330019142032
"34",-0.815062785603527
"35",-0.662837720051215
"36",-0.12142449161249
"37",-0.127813818639407
"38",-0.171544098788845
"39",-0.257670050370841
"40",-0.298236586126486
"41",-0.354822482010866
"42",-0.184081108333001
"43",-0.182443541865097
"44",-0.712922970901145
"45",-0.259038257327986
"46",-0.246393481531737
"47",-0.069929325893133
"48",-0.541748254768733
"49",-0.0346124402739397
"50",-0.543688790370094
"51",-0.0901674178771723
"52",-0.576399711259625
"53",-1.36385130545096
"54",-0.303871577067445
"55",-0.277799051374317
"56",-0.908032208838075
"57",-0.303469056629755
"58",-0.0468466970381762
"59",-0.398078978710084
"60",-0.285795143150436
"61",-0.810015471845325
"62",-0.603393560709443
"63",-1.16654916160701
"64",-0.273595629673854
"65",-0.155506321486229
"66",-0.659693848626864
"67",-0.48123504134637
"68",-0.367928156496178
"69",-0.486878764731054
"70",-0.99711912959557
"71",-0.353767982652592
"72",-0.426952012532238
"73",-0.771897062325026
"74",-0.288574685779266
"75",-0.509622151083928
"76",-0.0534670712554071
"77",-0.281863369170861
"78",-0.701893643050457
"79",-0.429621796968996
"80",-0.400281172586295
"81",-0.279678572474782
"82",-0.311622222864958
"83",-0.409278983783434
"84",-0.153432047965945
"85",-1.49667288720384
"86",-0.609536730387681
"87",-0.80466299642556
"88",-0.408308890068492
"89",-0.0711100270368675
"90",-0.136360076175761
"91",-0.310525760195189
"92",-0.0901352591150731
"93",-0.963002152117664
"94",-0.869223267188342
"95",-0.309222762668022
"96",-0.901077779457191
"97",-0.891386141383431
"98",-0.110123411701842
"99",-1.05680996385939
"100",-0.763674736565905
"101",-1.2025227923196
"102",-0.453108126706702
"103",-0.379848482084115
"104",-1.07857534885179
"105",-0.461176576078296
"106",-0.97207922624307
"107",-0.242952846576607
"108",-0.130153176312947
"109",-0.521988806455354
"110",-0.541082431594816
"111",-0.494335038048995
"112",-0.563878379101786
"113",-0.932311115547164
"114",-0.316287994528632
"115",-0.762941736480652
"116",-0.58242662188962
"117",-0.222599711840186
"118",-0.443547663916292
"119",-1.34855856631467
"120",-0.204291107719534
"121",-1.22235998638666
"122",-0.629289409736895
"123",-0.145300342242642
"124",-0.642904891319528
"125",-0.43567024385783
"126",-0.370096116040307
"127",-0.822866232128244
"128",-0.124301416739294
"129",-0.171241863873729
"130",-0.389888650105435
"131",-0.147547475446444
"132",-0.290648703497827
"133",-0.760590858338884
"134",-0.794460791904908
"135",-0.262752842543465
"136",-0.564501107989793
"137",-0.672948334950971
"138",-0.563915534613052
"139",-1.02612828410463
"140",-0.568916246192794
"141",-0.860300446856667
"142",-0.303353680105887
"143",-0.78523443101413
"144",-0.793645445650087
"145",-1.36375216391644
"146",-1.21905175197603
"147",-0.27370510518755
"148",-0.839956706537205
"149",-0.46066803335541
"150",-0.847335388112221
"151",-0.364194465994593
"152",-0.79041179324628
"153",-0.460395015951878
"154",-0.586030593106709
"155",-0.604037827357521
"156",-0.381051321736994
"157",-2.07095687365155
"158",-0.639527994258964
"159",-0.213655371470201
"160",-0.652370009738599
"161",-0.737422762587126
"162",-0.682253367912036
"163",-0.822155240903219
"164",-0.266159057478425
"165",-0.225285721359173
"166",-0.375696580374238
"167",-0.960469479422929
"168",-0.614926167116307
"169",-0.693147180559945
"170",-0.693147180559945
"171",-0.693147180559945
"172",-0.693147180559945
"173",-0.693147180559945
"174",-0.693147180559945
"175",-0.693147180559945
"176",-0.693147180559945
"177",-0.693147180559945
"178",-0.693147180559945
"179",-0.693147180559945
"180",-0.693147180559945
"181",-0.685366952193417
"182",-0.244287299165094
"183",-0.434850574578332
"184",-1.47403283635051
"185",-0.580742900539199
"186",-0.284615938672731
"187",-0.877864512840495
"188",-1.6033910378839
"189",-0.272450754209075
"190",-0.575347858735536
"191",-0.396301485254799
"192",-0.17379718544136
"193",-0.471315366345667
"194",-0.446142278194862
"195",-0.360642128033956
"196",-0.0917166261918345
"197",-0.422896110013711
"198",-0.657645858203121
"199",-0.751448393775618
"200",-1.05021852296108
"201",-0.396194358762115
"202",-0.430788100973123
"203",-0.372840917647314
