"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.612432858523687,0.498545640387702,-0.757260668374802,0.167170623512722,-1.05148281208068e-29,0,-0.205030899342739,0.164148530667607,0,0,9.53757573687955e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56476024350524e-30,-3.54133450344893e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20276969727378e-30,0,0,0,0,0,0,0,0,0,0,0,0,-2.47163383605308e-31,0,0,6.11696508535133e-30,0,0,0,0,0,0
"2",-0.622799756082985,0.293679732030269,-0.503751937702347,0.243572326609066,1.62686511630484e-30,0,-0.170546123231561,0,0,0,0,3.93463386132626e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69523252175326e-30,0,0,0,0,0,0,0,0,0,0,-7.4580478830624e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.60988571409204e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.79073620682949e-31,0,0,-3.84320776280335e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7748601621273e-31,0
"3",-0.522211577662265,0.358665830678934,-0.48749287915804,0.024464334701232,1.53490838924511e-31,0,-0.0647485463550554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509221701982276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4771784997914e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313819253891203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4",-0.555983208861266,0.278603425312923,-0.526132013309196,0.176197236534657,-0.0120475023561774,0,-0.19232654503119,0,0,0,2.00892895405755e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",-0.548919767317567,0.315455283373363,-0.599814226107044,0.227082080548794,-3.02267881534922e-31,0,-0.221806788354968,0,0,0,0,0,0,0,0,-1.1125626360395e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.14525731776122e-31,0,0,0,0,0,0,0,0,2.45322203801393e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41678781792165e-32,0,0,0,0,0,0,0,0,0,0,0,0,-6.09350085646487e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.636423730721727,0.475700326121511,-0.209202507947112,0.101747253984307,-0.221267522681338,0.0616534441867217,1.74886717047302e-29,7.68131171772806e-31,6.04870648549392e-29,0,0,1.15393819218456e-29,0,0,0,0,0,0,0,0,0,0,0,0,-1.0718983861907e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46200250335939e-29,0,0,0,0,0,0,0,4.23011202321579e-31,0,0,0,0,0,0,0,0.00369192080121268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2464578427579e-29,0,0,0,-8.87435863415851e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.23994205555191e-30,0,0
"7",-0.586780990059653,0.327066839346377,-0.14717849055007,1.98266786030633e-31,-0.145857634568516,0,-0.048550018943233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43896190657637e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.78094926944927e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8",-0.732476950471582,0.613062317331649,-0.0624725738820611,0,-0.25226761369021,0.0472770952882988,-0.0428002665295316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40382225812754e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.36137716133473e-32,0,0,0,0,0,1.86425870231732e-30,0,0,0,0,0,0,0,0,0,0.00301752865861645,0,0,0,0,0,0,0,0,0,0,0,-7.78200249501668e-31,0,0,0,0,0,0,0,-2.1850449739945e-30,0,0,0,0,0,0
"9",-0.76860351515204,0.607281451273432,-0.291015761546779,0.217293415382291,-0.350955465826029,0.16335886804666,-0.254979464491051,0,0,0,0,0,0,0,0,0,0,0,0,-6.17027112984658e-31,0,0,0,0,0,7.25561011167758e-32,0,0.0298370934351036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.32212288134321e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.99886386765848e-31,0,0,0,0,0,0,0,0,0,0,0,0,2.72055505310259e-30,0,0,0,0,0
"10",-0.777915378391489,0.729528224103912,-0.290189014699236,0.275733670290649,-0.3728446285078,0.198360053668154,-0.238707643264758,0,-8.64949150342581e-31,0,0,0,2.32411921841776e-32,0,0,0,0,0,3.33041929566819e-30,0,0,0,0,0,0,0,0,0.0106603687668049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0812548119734e-30,0,0,0,0.0421260950978713,0,0,7.30688028479049e-31,0,0,0,0,0,7.92356946705285e-31,0,0,0,0,0,0,-1.15120827608271e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62033703096225e-30,0,0,-2.96010910775008e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25829080217937e-29
