"","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC"
"1",0.980148766571546,0.984606952291117,0.9828471083017,0.999999999999951,0.933249628113398,0.987497157588971,0.974287346274463,0.999662548123002,0.720216943910031,0.936306319573273,0.931928532138254,0.976833238061609,0.825382709831234,0.811974648278109,0.814934997996447,0.800307652840101,0.751448806479449,0.750603573421457,0.764549194933994,0.725817544344072,0.721657521615116,0.706091057639415,0.72552069001921,0.716853008356198,0.66970991668657,0.64049792894573,0.653548383356547,0.678367528533783,0.559658434847177,0.560221814389921,0.556884799704476,0.591056880718735,0.565268584946142,0.552486812727065,0.556668029746638,0.588319023294228,0.558161892142615,0.558161892142616,0.558103946207352,0.558161892143252
"2",0.832904840196912,0.835480303959032,0.839346320321301,0.83902026454143,0.757862290345209,0.784645348805598,0.788353714724414,0.734364191603237,0.747960736386008,0.752904449869484,0.75194457863416,0.734388976472971,0.520343337610475,0.536840207808154,0.538526787263188,0.566081262090672,0.544477095276474,0.544477095276473,0.544477095276473,0.544477095276474,0.522368912411396,0.522368912411396,0.522368912411396,0.522368912411396,0.594788252916909,0.594788252916907,0.594788252916908,0.594788252916908,0.669174172163711,0.569826753939311,0.528756361168336,0.557885737483947,0.582030587743536,0.56990053975181,0.542589380208679,0.53335397291181,0.564871534857079,0.564871534857079,0.564871534857079,0.564871534857079
"3",0.616448245393811,0.610066987835875,0.616675377981381,0.581248497700632,0.59386380957653,0.60463712044955,0.607919640810754,0.608248997120904,0.538316433187319,0.587547742304599,0.583589965753638,0.538989715089619,0.590463661370953,0.591866400237298,0.59321570927774,0.611173178159637,0.584725491309961,0.577094067345125,0.579953903068612,0.589875948059009,0.585238628901736,0.572491895786543,0.578233124926595,0.587549595307059,0.582872198389879,0.571418342365754,0.572985506517095,0.584643061708432,0.522823156209219,0.522823156209219,0.522823156209219,0.522823156209219,0.557673459650103,0.557673459650103,0.557673459650103,0.557673459650103,0.560408530813374,0.560408530813374,0.560408530813374,0.560408530813374
"4",0.670482371414002,0.669404933813868,0.730511899932735,0.673849027703863,0.672582652628802,0.720663340371707,0.716004090687916,0.664818872247799,0.663808414218494,0.695334566420468,0.697316435426755,0.676033538493004,0.660212147340197,0.676030475421041,0.678478935859561,0.66339210298063,0.659436151550971,0.682274059172697,0.683997449797198,0.666166334559819,0.662511012409141,0.679329062566832,0.69015059000033,0.670360647508355,0.669254163710175,0.679326458042979,0.691241123690809,0.670735448508035,0.663003108632076,0.663003108632077,0.663003108632076,0.663003108632077,0.570482122164743,0.570482122164743,0.570482122164743,0.570482122164743,0.518455253147309,0.518455253147309,0.518455253147309,0.518455253147309
"5",0.960179853319011,0.969606790870523,0.963461570605651,0.979354191691296,0.92697193677551,0.929075570517894,0.927724734877094,0.923111259239958,0.873108556223871,0.872902338141807,0.872999434893319,0.851210651504112,0.848412167354027,0.841050571417153,0.840190720988063,0.856198576983173,0.835212671315051,0.89284179809276,0.823600239065979,0.823873050526331,0.803406898856647,0.79929056095412,0.797970641771194,0.754833440561883,0.767506603963288,0.772111663483106,0.772088779008683,0.750181239954128,0.727648642589567,0.727648642589904,0.727648642589338,0.727648642589634,0.683736775443568,0.683736775443462,0.690431089723021,0.68373677544349,0.657452097308608,0.657452097307788,0.669045124446362,0.657452097307409
"6",0.787829405181882,0.778780909383927,0.787468194995696,0.905626795646353,0.743279306869834,0.788891111256634,0.771587631707623,0.830171794092651,0.725534608913285,0.771553260024887,0.768137693318104,0.8311164540473,0.602565220434543,0.744048067908854,0.749341772552006,0.819481915822547,0.68709021761248,0.730317405657811,0.736215984632924,0.785657993440653,0.634297675779448,0.70673682477861,0.717888412883122,0.77610327636223,0.578226258009882,0.684525044979772,0.689785853678557,0.734588771857655,0.599657281853835,0.599657281853836,0.60574375878536,0.599657281853835,0.629409357236072,0.629409357236072,0.629409357236072,0.629409357236072,0.539062540894771,0.539062540894771,0.539062540894771,0.539062540894771
"7",0.691975310841655,0.689565877343689,0.675663781179419,0.703531583311394,0.640480320943861,0.633290224587423,0.624624157658343,0.664668581862441,0.56200804460871,0.536819089088577,0.534979589283537,0.56822022062599,0.531314107253832,0.539858631216632,0.54805861154089,0.541502586355855,0.568342459236677,0.537601850078217,0.565026441670943,0.529963373062398,0.552065725704107,0.554425032602886,0.559440920348867,0.53217248553769,0.557509540329814,0.546752830827271,0.544474157114968,0.530505873678173,0.517557490107493,0.517557490107493,0.517557490107493,0.517557490107493,0.540248186589924,0.540248186589923,0.540248186589923,0.540248186589924,0.55450220722679,0.55450220722679,0.55450220722679,0.55450220722679
"8",0.894700990581285,0.89130989807871,0.907781839036688,0.907666843738002,0.929415554469905,0.913319821470612,0.911917704065614,0.901538110371022,0.868569652358743,0.887065678988406,0.886961310546806,0.884735447528025,0.833563786329093,0.834315053774645,0.834723541662098,0.806854254029008,0.81256902456797,0.814806585123021,0.813531164988851,0.775060882953958,0.77891609758701,0.781540675921107,0.778865568873814,0.72576142729414,0.764417169416289,0.767662275839713,0.763779990783203,0.703132893433317,0.641440588402055,0.641440588402055,0.646367015012983,0.641440588402055,0.545168710272472,0.545168710272472,0.576334384244152,0.545168710272472,0.519291675263206,0.519291675262687,0.561656500006656,0.519291675262315
"9",0.783169653543273,0.780520759882252,0.756789347351213,0.800392082990398,0.703242266728721,0.704665867617795,0.68979547173545,0.749699312967285,0.680256422187127,0.719731242549835,0.719008553903844,0.731977925832258,0.691815278427373,0.691815278427373,0.691815278427373,0.691815278427373,0.689243704345999,0.689243704345999,0.689243704345999,0.689243704345999,0.682480742258795,0.682480742258795,0.682480742258794,0.682480742258795,0.683406448674057,0.683406448674057,0.683406448674057,0.683406448674057,0.622539301232151,0.622539301232151,0.631655650820096,0.622539301232151,0.602671850026949,0.602671850026949,0.602671850026949,0.602671850026949,0.597019452072556,0.597019452072556,0.597019452072556,0.597019452072556
"10",0.686982173154168,0.682076603037469,0.659660198243981,0.708675860498079,0.652805974858322,0.679028877770153,0.681246463383148,0.721861204399136,0.645257605074317,0.660341945254092,0.660288098287737,0.676688320156599,0.669931864466586,0.671013602733573,0.669117569482355,0.681582730231921,0.626469662413631,0.627304522256553,0.623214115005857,0.643264317290243,0.613921880818259,0.613921880818259,0.61392188081826,0.61392188081826,0.608255645545037,0.607910801214793,0.616569271986665,0.607910801214793,0.572779186618987,0.572779186618987,0.526934330323152,0.572779186618987,0.580943785985584,0.580943785985584,0.552527934394285,0.580943785985583,0.576106251387236,0.576106251387239,0.579928427013433,0.576106251387236
