"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",0,0.812276226985293,-0.932897874696276,0.255983689200065,-0.876728539183537,0.193908171736425,-0.0418001544038491,2.75225819310063e-29,0,0,0,0,0,0,0,0,0,0,-7.39244150102066e-30,0,0,1.14097375168471e-28,0,0,0,0,-1.07203952887739e-28,0,0,0,-0.0084533808059449,0,0,0.126040166938384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.26498976061694e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.23195880625948e-30,0,0,0,1.14689275638208e-30,0,0,0,0,0,0,0,0,0,5.3453510822304e-30,0,0,0,0,0,0,0,0,0,0,1.2937110177488e-30,0,0,0,0,0,0,0,0,0,0,0
"2",0,0.544442312548174,-0.928763299342612,0.0807424350135668,-0.796840757221796,0.0694464035022664,-0.425679703194301,0,0,-1.91691183203309e-30,0.256869281032804,0,0,0,0,0,0,0,-1.58374996243682e-29,0,-2.09496106274142e-29,9.9229081309051e-30,0,0,0,0,0,0,0,0,0,-7.17248017624001e-30,0,0,0,8.02136836800624e-30,-4.69090271094295e-30,0,0,0,-1.89409521597409e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9296930941837e-30,-0.00831627214436526,7.06475094359328e-30,0,0,0,0,1.43955236185682e-29,0,0,-0.223234860715172,0,0,0,-5.01423848346723e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.575109464404e-29,2.23321953268003e-29,0,0,0,0,0,0,0,0,0,0,-6.9323138185737e-31,0,0
"3",0,0.369485923065767,-0.814850837390723,0.205245913721864,-0.41274451031172,0.00135472904691153,-0.109047080162462,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17309413159501,0,0,0,0,0,7.47618314270897e-31,1.03871085095343e-29,1.67948874096544e-29,0,0,0,0,0.451169322696386,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0815472121499653,0,0,0,0,0,0,0,0,0,-3.07401016223959e-30,0,0,0,0,0,0,0,0,-0.114567934426386,0,0,0,0,0,0,0,-3.88604333766965e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02036671488597e-30,0,0,0,0,3.15174103048955e-29,0,0
"4",-0.050962491764874,0.486969792344481,-0.672896469476534,0.277494425421609,-0.533812716708581,0.14984969824337,-0.187076200985509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37914634958297e-30,0,0,0,0,0,0,0,0,0,0,0,0.140855010172849,5.35655893131689e-31,0,0,0,-5.8019684512816e-30,0,1.39979767516953e-30,0,0,0,0,0,-1.49959963507502e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177130170621003,0,0,0,-4.09885758814417e-30,0,1.22067356623484e-30,0,0,0,0,0,0,0,0,1.15743804876107e-30,0,0,0,0,0,-2.95838347456037e-31,0,0,0,0,0,0,0,0,0,0,0,0
"5",0,0.451329478207845,-0.978790578008449,0.425606507147602,-0.617782349451913,0.305362586031911,-0.126092537550325,0,0,0,0,0,0,-2.02751329760714e-30,0,0,0,0,0,0,0,0,0,0,0,1.27648984264815e-30,0,0,0,0,0,0,0,0.0252935576336124,0,0,0,0,0,0,0,0,0,-2.0351801883531e-30,-1.62772690819393e-30,0,0.295541532165389,-0.0146309118919812,0,0,0,0,0,-1.05391280448742e-29,0,0,-2.28148551883511e-29,-0.0396947134363143,-1.79106871272114e-29,0,0,0,0,-2.92754740503796e-30,0,0,-7.91700868280647e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46339076541963e-30,-1.82768641311071e-29,0,1.36927455719189e-30,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.0554360868681263,0.373581156061566,-0.666100700192681,2.22767390034798e-31,-0.133740091820462,0.122606935505261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54204709169138e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45547016772965e-31,-0.204328392113538,0,0,0,0,-1.89720259543619e-31,0,0,0,3.08019284662467e-31,0,0,0,0,0,0,0,0,0,0.144659109551887,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136101798271374,0,0,0,0,0,0,0,0,0,-0.0363869446780996,0,0,1.22084782630907e-30,0,0,0,0,0,0,0,0,0
"7",4.3059330212407e-32,0.376685904860738,-0.590851733299425,5.85647225419886e-31,-0.305699214163322,0.0861705218666389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74654605031828e-30,0,0,0,0,0,0,0,0,0,0,0,-0.165839620849343,0,0.0373011112512402,0,0,0,0,0,0.0551384646922231,-0.144147763200384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198108513027779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396448605126678,0,0,0,0,0,0,0,0,0
"8",-0.0826069955856712,0.831699670664748,-0.903457229008759,0,-0.62650944561852,0,0,1.24085113149759e-28,0,0,0,0,1.21748092027619e-29,0,0,4.11236210049069e-29,0,0,0.0409706437959951,0,0,0,0,0,0,0,5.54048624685877e-29,0,0,0,0,0,-0.0278925090739261,0,1.69095230763519e-28,0,0,0,0,0,0,0,0,0.12923563774624,0,0,0,-5.22867598539536e-29,0,0.053687012305217,0,0,0,0,0,0,0,9.96552489135879e-29,-1.25337618190421e-28,0,0,0,-2.89081727346411e-29,0,0,0,0,0,0,-1.66252438943115e-28,0,0,-6.55558556313965e-29,0.0226244857218712,0,0,9.85060492024103e-29,-0.034506552840228,0,0,0,0,0,0,0,0.0950643873429238,2.07023679983074e-29,0,0,0,0,0,0,0.0624436979059318,0,0,0,0,0,0
"9",-0.248857898728068,0.885790610089172,-0.55416916175547,0,-0.194604683083014,0.506465372457308,0,0,0,0,0,0,0,0,0,0,0,1.95476710525579e-31,5.43959874491483e-31,0,0,0,0,0,0,0,0,0,-1.88520582674295e-31,0,3.91985721440241e-30,0,0,0,0,0,0,0,0,1.97273060394234e-30,0,0,0,0,-0.121608328593752,0,0,0,0,0,0,0,-0.056603651784454,0.00981082542480746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.30580300683334e-30,0.0254547455612404,0,0,0,-2.07914663780441e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",-0.349128749512387,0.761072725275136,-0.49875427975505,0,-0.174696561148497,0.142617015370474,0,0,0,0,0,0,0,0,-3.05459389324961e-30,0,0,0,-3.95284937734169e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.78928223903953e-29,0,0,0,0,0,0,-0.00425717740477388,0,0,0,0,0.233021007304145,0,0,-4.37585166917956e-30,0,0,0,0,0,0,0,0,0,0,0.427074620943034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23224823269437e-29,0,0,0,0,0,0,0,0,0,0,0
"11",-0.192825627980638,0,0,0.265095337104985,-0.362627123242127,0,0,0,-0.237417317412837,0,0,0,0,-1.89879114234324e-31,0,0.0707200305757376,0,4.0002119546258e-32,0,0,0,0,0,-0.0249536889120299,0,0,0,0,0,0,0,0,0,0,0,4.2421710179681e-31,0,0,0,0,0,0,0,0,0,0,0.0449733685734013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9852356084348e-31,0,0,0,-1.28225071368053e-30,0,-9.8763286068446e-33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547434797295548,0
"12",0,0.416481073220788,-0.26364884229954,0,-0.300561823222228,-1.48798649459956e-31,0,0.0804213781075506,-0.364831051117036,0,0,0,0,0,0,0,0,0,8.88972743019254e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650377632904227,0,0,0,0,0,0,0,0,1.08688789597226e-30,0,0.152498756547913,0,0,0,0,0,0,0,0,0,0,0,0,5.69534991258464e-31,-0.167011778316756,-5.54572596527489e-31,0.169095773041283,0,0,0,0,2.34243585651191e-31,0,0,-3.9176235835964e-30,0,2.76894536653351e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.28998964787587e-31,0,0,0,0,0
"13",-0.216689287141174,0.166137825416587,0,0,0,0,0,0,-0.348862465191493,3.91974515091452e-31,0,0,0,0,0,0,0,-0.109131157294539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717918011403186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13516706631684,0,0,0,0,0,0,1.31873462340409e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",-0.272088722678706,0.0483071011486656,-0.0587733387076537,0.0666987917275113,-0.0218048935002289,0,0,0,-0.415416284880295,0,0,0,0,0,-0.336344749033484,0,0,0,0,0.220170480709502,0,0,0,0,0,0,0,0,0,0,-0.00209271705448165,0,0,0,-0.121031022867113,0,0,0,0,0,0,0,-0.0391230625633507,0,0,-2.27225608275444e-30,0,0,0,0,0,0,0,0,0,0,0,0,4.80046585508996e-32,0,0,0,0,0,0,0,0,0,0,0,0,4.53225567695034e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",-0.782186494472516,0,0,0.266106095374505,0,0,0,0,0,0,0,0,0,8.43402640216578e-32,0,-2.77633093759208e-31,0,0,0,0,0,0,0,0,0,0,0.162579731863771,0,0.10473989045309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503705869370553,0,4.63764456003444e-31,0,0,0,0,0,0,0.0555029566032932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",-0.495698756880543,0.180208634595965,0,0.301360524643847,0,0.188172322018462,0,0,0,0,0,0,0.172008560709532,0,0,0,0,0,0,-0.138870432923493,0,0,0,0,0,0,0,0,0.102771875338981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116865413117698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230789931317721,0,0,0,5.81708300517678e-32,0,0,0,0,0,0,0,0,0,0,-4.45258029859301e-31,0,0,0,0,0,0,0,0,0,-1.06948022655922e-30,0,0,0,0,2.44672340484422e-32,0,0,0,0,0,0,0
"18",-0.647650612005656,0,0,0.457469735682461,-0.0960521517299708,0.0231614004230293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254223243021282,0,0,0,0,0,-2.59701591776715e-31,0,0,1.11784444771909e-30,0,0,5.9447277801966e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.60098669269732e-30,-3.11447038922472e-30,0,0,0,0,0,0,0,1.39701673159014e-30,0,0,0,-2.0468354515983e-30,0.169390183081814,0.114185545416585,0,-3.93180191810268e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366527505002418,0,0,0,0,0,2.39116052100699e-30,0,0,-0.484144003057991,-2.93591444072795e-30,0,0,0,0,0,0,0,0
"19",-0.598803434971065,0,0,0.367309898753513,-0.352791855541657,0.099820333182019,0,0,0,0,0,0,0,0.156370487563705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00472379716372197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122558176064491,0,0,0,0,0,0,0,0,0,0.0147461068461755,0.0636995630492142,0,0,0,0.0243914905287505,0,0,0,0,0,0,-1.7320000025251e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.04097260888406e-29,0,0,1.32779595084031e-29,0,0,0,0,0,0
"20",-0.492752143244907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014663131994538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21",-0.99918721781251,1.17026103363122,-0.123311473760645,0.200348155687494,-0.756068918971358,0,0,0,0,0,0,0,0,5.51351110633498e-30,0,0,0,0,0,0,-2.66134060943387e-29,6.85898349036329e-30,0,0,0,0,0,0,-9.58277744069289e-30,0,0,0,0,7.71575933921777e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00528748087875633,0,0,0,3.22916037323312e-30,0,0,0,0,1.42536961273064e-29,0,0,0,0,1.35748370941489e-30,0,-0.0798695572613722,0,0,0,0,-0.112346252870104,0,0,2.18294852951152e-29,0,0,0,0,0,-0.00870144085413556,0,-0.0554782635084487,0,1.57830741287548e-29,0,0,0,0,0,3.90625047076917e-30,-5.13679580944137e-30,0,1.15062829347915e-29,0,0,0,0,0,0,0
"22",-0.714232586211359,0.872195189301838,-0.380262058983144,0.0845619836371532,-0.515912302918641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595212938822003,0,-0.161995218494473,0,0,0,0,4.20286761214703e-28,0,0,0,0,1.35707944675435e-28,0,0,0,0,-5.52375455816473e-28,0,0,9.13805251257838e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.160811173057214,0,0,0,0,0,0,0,0,0,0,0,0,-2.8770911938122e-29,0,0,0,0,0,0,0,-0.000305867534654159,0,2.3898158459877e-28,0,0,-1.44775337133263e-28,0,0,0,0,0,0,0,0,0,0
"23",-0.461147912599005,0.741346376463089,-0.214551152230517,0.218447781557494,-0.632584330453981,0,0,0,-3.18845114754731e-30,0,0,0,0,0,0,0,0,0,0,0,0.278362334632387,0,0,-3.20505031066565e-30,0,0,0,-0.00963139522743645,0,0,0,-1.11623326316508e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.22694836099614e-30,0,0,0,-7.85540075678169e-30,0,0,0,0,0,0,4.84278739149947e-30,0,0,0,0,-0.192361458568955,0.0637935667568495,0,0,0,0,0,0,0,0,0,-1.01561233058426e-29,0,0,0,0,-6.46949624057054e-31,0,0,0,0,0,7.00595849933572e-30,0,0,0,0,0,0,8.38107205062056e-30,0,0,0,0,0,0,0
"24",-0.998509088542355,1.2510361523857,-0.271762052125101,0.474314989709459,-0.402894230583354,0,2.54380275456006e-29,0,0,0,2.58652039807005e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55024866835764e-29,-0.0701119174499671,0,0,0,0,0,8.8874080955841e-30,0,0,-9.87434041703719e-31,0,-1.23368010282417e-29,0,0,0,0,0,-1.15458346743253e-29,0,0,0,0,0,1.87973484438448e-29,0,0,0,0,0,0,0,0,0,0,0,0.0415881662639488,0,0,0,0,0,0,0,0,0,0,2.11057375298757e-29,0,0,0,0,-4.01997019626598e-30,-0.159549984014517,0,0,0,7.92420953419825e-30,0,0,0,0,0,-0.08369409068622,0,0,0,0,0,0,0,-1.41854096899101e-29
"25",-1.00257042305992,0.950710149307071,-0.18769644835215,0.0198399403042642,-0.266509937049826,-2.34429504534183e-30,0,0,-9.39894499071307e-30,0,0,0,0,0,0,0,0,0,0,0,0,-2.53156435103502e-30,0,0,0.0186035079264304,0,0,0,0,0,0,0,0,0,0.210212806762177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041470701869335,0,0,0,0,0,0,1.57453942150911e-31,0,0,0,0,0,-4.36105754503913e-30,-4.69257633535693e-30,0,2.32926877007781e-31,0,0,0,0,0,0,0,0,0,0,1.3623773951468e-31,0,0,4.20085260823744e-30,0,0,0,0,-0.0573217383878814,-1.9167085586158e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.67666747331547e-30
"26",-0.909402021478311,0.762130009738358,-0.129634275269242,0.293397876522356,0,0,0,0,0,0.316332959497291,-0.201807027778266,0,0,0,0,0,-2.34571781099767e-30,0,2.37159276811629e-30,0,-2.29247795074227e-30,0,0,0,0,1.04440392458843e-29,0,-0.0592272671958336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.47887147417674e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63138120473634,0,8.375156580271e-30,0,0,0,0,0,1.13451265460613e-29,0,0,-7.35287299101208e-30,-8.27115190668092e-30,4.19492003699788e-30,0,0,2.69657966131972e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40049517775427e-29,0,0,0,0,0,0,0
"27",-0.251314332888929,0.42711724026837,-0.420002962160196,0.0894039088885793,-0.0391523088768177,0.326373727978092,0,0,0,0,-0.309606376803827,0,0,0,0,-1.49050141358849e-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911819158379314,0,0,0,0,0,0,0,0,-0.0706208979127231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.75091540157231e-29,0,0,1.10636714928664e-29,0,-0.00901291181424095,0,0,0,0,0,0,0,0,0,0,0,-6.4569119378829e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28",-0.698764211153747,0.297103754620457,-0.207282971056465,0.0552662801994241,-0.0760097770296462,0.14124158822597,0,0,0,0,-0.272967064909857,0,0,0,0,3.61369681104861e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131577888355987,0,0,0,0,-0.0797274969276034,0,4.5611162068631e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.11081704907903e-31,0,0,0.0811194795531136,0,0,0,0,1.86424409202151e-31,0,0,0,0,0,0
"29",-0.257489223026824,0.522413639545908,-0.00817485755870704,0.289153071947525,0,0.100574684146668,0,0,0,0,-0.466292353027149,0,0,0,0,0,0,0,0,5.12909681145251e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231501168065982,0,0,0.0816462997886101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289371723726466,-1.58727106716878e-29,0,0,0,0,0,-0.279043172651899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.36519122151138e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",-0.5609542665924,0.142124474313451,-0.251502700529752,0.289320425198667,-0.0209971988186089,0.0835463573572025,0,0,0,0.111564273283342,-0.408453026737655,0,0,0,0,0,-1.78310767468031e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0402625681064235,0,-0.0996434498822329,0,0,0,2.73316978830964e-30,0,0,0,0,0,0,0,0,0,-3.30867293822069e-31,0,4.32955698637775e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01188678212197e-31,0,0,0,0,0,0,0,0,0,0,0,1.34964635697813e-30,0,0,0,0,0,0,0
"31",-0.205655086924448,0,-0.263199827643062,0.085928546823629,-0.103379223776716,0.0309244432296484,0,0,0,0,0,0,0,0,0,0,0,0,-0.232795662031951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239114024387908,0,-5.51505427905268e-32,0,0,0,0,0,0,0,0,0,-8.4963659118453e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.37469820873747e-31,0,0,0,0,0,0,9.04552753948452e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",-0.328251207367401,0.322041893068553,0,0.245626224467271,0,0.205504984041508,0,0,0,-0.0999173644652852,0,0,0,0,0,0,-3.17542938771484e-30,0,-0.159033953473227,0,0,0,0,0.0793498948329199,0,0,0,0,0,0,0,4.55908798616384e-31,0.276455546251147,0,-0.0303484043694428,0,0,0,0,0,-1.4124008304554e-30,0,0,0,0,0,0,0,4.44004204514413e-31,0,-9.25984995204092e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.18933653841335e-31,0,0,0,0,0,-3.31491013798142e-30,0,0,0,0,-0.10259685020467,0,0,0,-6.88066358894558e-31,9.97818433632799e-32,0,0,0,0,0,0,0,3.48622269377537e-31,0,0,0,0,0
"33",-0.334322617519451,0,-0.192910587219193,0.194796625977957,-0.13902432921598,0.278791088633996,0,0,0,0,0,8.12455958036332e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396796705997601,0,0,0,0,0,0.165467500536175,0,0,0,0,0,0,-0.0146190936542609,0,0,0,0,0,0,-8.7954699586136e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297444184671504,0,0,0,0.011862553316103,0,0,-0.112039623331995,0,0,0,0
"34",-0.59447085640153,0,1.80220736553761e-31,0.0206782168187543,0,0.15976282085681,0,0,0,0,0,0,0,0,0,0,0,-3.12805527689195e-31,-0.111774740019827,0,0,0,0,0.0218013330434063,0,-2.35173426070448e-31,2.10686459580922e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221958860940413,-9.73300353512831e-31,0,1.40275957287999e-30,0,0,0,0,0,0,0,0,-0.00303878106315161,0,0.0442389432868096,0,0,0,0,-0.160240658917319,0,0,0,0
"35",-0.256190841575341,0.139069961249986,-0.178549016261134,0.323543723967213,-0.461667094930279,0.18762557906505,0,0,1.19127159050913e-31,0,0,1.45308457955734e-30,0,0,0,0,0.0878152069900373,0,5.2774057664784e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.43748357558838e-31,0,0,0,0,0,2.16553612967692e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92201931028307e-32,0,0,0,0,0,0,-0.0558534051178712,0,0,0,0,0,0,-0.291552487573636,0,0,0,0
"36",-0.548431967391024,0.340510848823665,-0.252110924629748,0,-8.04004770152251e-31,0,-0.0572948128994423,0,0,0,0,0,0,-0.0648739343404706,0,0.198648500044776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56936689350205e-30,0,0,-3.28496801136676e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129769643402338,0,0,-0.0155428342689502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.69047846158537e-31,0,0.168314470714769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585856985858084,0,0,0,0,0,0
"37",-0.840624849166461,0.00318770574838418,-0.313804727635722,0.0011004481713574,-1.00451146724498e-31,0,0,0,1.21816781555811e-29,0,0,0,0,0,0,0.169614464288932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0421182518181989,0,0,0,0,-1.17474342941239e-29,0,0,0,0,0,2.34320215337612e-31,0,0,0,-3.57580514706977e-30,0,0,0,0,0,0,0,0,0,0,1.59835159772721e-29,0,0,0,0.435762254149489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139433006612258,0,0,0,0,0,0,0,0
"38",-0.855480473304844,0.633286153105389,-0.595379708743736,0.158353442375771,-0.343292071541333,0.041149939865839,-0.470730553425024,0,0,0,0,0,0,2.72898353339528e-29,0,-6.34049931474048e-30,0,0,-0.0112780978992361,0,0,0,0,0,0,0,0,0,0,-4.95984442027839e-29,0,0,0,0,0,0,-9.26522673860942e-30,2.15072967806117e-29,0,0,0,0,0,0,0,0,-0.0647165819671063,0,-0.168423408375915,0,0,0,0,0,0,0,9.93568886437655e-30,0,0,0,-1.78503829826803e-29,0,-1.40541191279712e-30,0,0,0,0,0,0,-1.97224204649515e-29,0.0191785237602321,0,0,0,0,-2.2715258465799e-29,0,0,0,0,0,0,0,0,0,0,0,-0.0261959626118391,-2.5060448063775e-30,0,0,0,0,0,2.23636566238389e-29,0,0,0,0,0
