"","x"
"1",-0.294682464889757
"2",-0.943482786594617
"3",-0.248064552558391
"4",-0.174229946597514
"5",-0.85188044092548
"6",-0.597763571110078
"7",-0.347347219878313
"8",-1.0558820378513
"9",-0.872395305308566
"10",-0.163941958687278
"11",-0.261966064921927
"12",-0.220635965621882
"13",-0.714176527482073
"14",-0.0925711193097855
"15",-0.1261921005058
"16",-0.627169378089005
"17",-0.253407389906179
"18",-0.805824494022802
"19",-0.638084893800634
"20",-0.947472031999783
"21",-0.459092598961586
"22",-0.34017769845857
"23",-0.462236103608964
"24",-0.640190069058885
"25",-0.274499899438814
"26",-0.607958919379958
"27",-0.333984816178017
"28",-0.559522060610062
"29",-1.04975525525989
"30",-0.236283011155733
"31",-0.544661093140648
"32",-0.503782485164877
"33",-0.521920877392913
"34",-0.833397948662982
"35",-0.792121652095464
"36",-0.824320404780362
"37",-0.0874780260630074
"38",-0.492638261704662
"39",-0.115025677541545
"40",-0.782701799758705
"41",-0.441559453445947
"42",-0.0525511491220305
"43",-0.432913220683452
"44",-0.226976544762448
"45",-0.370127745886564
"46",-0.848270218776119
"47",-0.0856298493594209
"48",-0.561973244457723
"49",-0.441089255016888
"50",-0.769189376647462
"51",-0.683247494351465
"52",-0.648188727844595
"53",-0.812268396046344
"54",-0.205128110264857
"55",-0.517523103707003
"56",-0.17526029769443
"57",-0.359512548430466
"58",-0.261333259217936
"59",-0.751629051530467
"60",-0.261932950205199
"61",-0.179826342561915
"62",-0.404773356843154
"63",-0.133682003951166
"64",-0.162343912696918
"65",-0.663562799473997
"66",-0.21571098607611
"67",-0.355144117943123
"68",-0.310549070776892
"69",-0.349289805213605
"70",-0.0789599718337418
"71",-0.215825279096907
"72",-0.353225346752538
"73",-0.52886065566857
"74",-0.833419676923317
"75",-0.978371577296374
"76",-0.61119533937057
"77",-0.300827582165741
"78",-0.15668716244617
"79",-0.581133837815972
"80",-0.453668697739097
"81",-0.651975540942775
"82",-0.241896548263107
"83",-0.345182428863797
"84",-0.173395310401458
"85",-0.136432496859851
"86",-0.404717744123778
"87",-0.535660636953521
"88",-0.392908282994448
"89",-0.831399925992094
"90",-0.580311941658713
"91",-0.458519633648164
"92",-0.151558913909174
"93",-0.200095051806517
"94",-0.467466246929863
"95",-0.634774785782566
"96",-0.21414750359131
"97",-1.01602935950048
"98",-0.565594783662173
"99",-0.319718352375601
"100",-0.51240354820773
"101",-0.580997532931499
"102",-0.431336143246109
"103",-0.218751684535102
"104",-0.0868861991979
"105",-0.105196708358114
"106",-0.858242796158676
"107",-0.387333198559657
"108",-0.448792822079705
"109",-0.273838454400498
"110",-0.417546587227101
"111",-0.382526723046545
"112",-0.680991873190465
"113",-0.933708614175225
"114",-0.183081555673453
"115",-0.304669987595694
"116",-0.417025667825577
"117",-0.307888035949674
"118",-0.536620556360705
"119",-0.662493714996464
"120",-0.738763376805297
"121",-0.390958499451912
"122",-0.641751947441132
"123",-0.265796362239016
"124",-0.0999203214443421
"125",-0.435059819047669
"126",-0.224543548126522
"127",-0.22287737127365
"128",-0.33605907433652
"129",-0.479298421642534
"130",-0.626626694868437
"131",-0.426478507369909
"132",-0.608606021121479
"133",-0.54639160273467
"134",-0.370632283881264
"135",-0.26661997645984
"136",-0.279715070722276
"137",-0.578756710338766
"138",-0.563408292295929
"139",-0.210020430127208
"140",-0.0502198028460687
"141",-0.515596221259173
"142",-0.115042256446069
"143",-0.31669834977012
"144",-0.170675786040688
"145",-0.476433055202382
"146",-0.165400132301241
"147",-0.59251272952366
"148",-0.289133726992794
"149",-1.19090281208716
"150",-0.522646102634242
"151",-0.213001972851212
"152",-0.155726029201335
"153",-0.938741772572581
"154",-0.300537743765351
"155",-0.146159372757379
"156",-0.365571006672531
"157",-0.331614259072865
"158",-0.212655417909979
"159",-0.409973335941798
"160",-0.584249180988716
"161",-0.541672204264841
"162",-0.683452129956978
"163",-0.355451223973054
"164",-0.12656329808892
"165",-0.24495553510836
"166",-0.499801186678906
"167",-0.422592283079124
"168",-0.411500953226091
"169",-0.50765483912831
"170",-0.103383643003568
"171",-0.284841122841435
"172",-0.756369039986946
"173",-0.489824001829687
"174",-0.219525265758411
"175",-0.144131928880004
"176",-0.263185381510241
"177",-0.158071148808756
"178",-0.482930128312148
"179",-0.159973482732708
"180",-1.1553444060927
"181",-0.64420752600749
"182",-0.0364931143840465
"183",-0.613779485039432
"184",-0.637254181990049
"185",-0.283813669664543
"186",-0.187087983607528
"187",-0.316284803663522
"188",-0.196906867009079
"189",-0.378461348482274
"190",-0.270189679928887
"191",-0.119411437379543
"192",-0.148054691177329
"193",-0.634768920307558
"194",-0.358626654765349
"195",-0.616956733938444
"196",-0.257339305022901
"197",-0.0966656485625958
"198",-1.30217754800106
"199",-0.678999660438837
"200",-0.624719361682757
"201",-0.340852464529458
"202",-0.629620970159451
"203",-0.424589870714699
"204",-0.331392672575976
"205",-0.415882847827304
"206",-0.327891754949193
"207",-0.135409727173669
"208",-0.161515269447302
"209",-0.109349701996198
"210",-0.475975422488879
"211",-0.331057450296349
"212",-0.239808852891184
"213",-0.430633310832264
"214",-0.191887888327238
"215",-0.413063110837601
"216",-0.620072102664932
"217",-0.367705254639438
"218",-0.288734443454796
"219",-0.455166176798991
"220",-0.501138700163657
"221",-0.360636858896902
"222",-0.560344736744969
"223",-0.851102793601646
"224",-0.570402813768965
"225",-0.159966777781009
"226",-0.617880191638457
"227",-0.495250603829712
"228",-0.432821401160391
"229",-0.428520755558392
"230",-0.460895905266638
"231",-0.734663553546954
"232",-0.480004704169669
"233",-0.460220816421615
"234",-0.195906023978688
"235",-0.671582248358476
"236",-0.466069721509246
"237",-0.194199539095334
"238",-0.562339309472519
"239",-0.109911675208816
"240",-0.355473023126889
"241",-0.221547658919252
"242",-0.40052348938469
"243",-0.319206614361899
"244",-0.818473868816388
"245",-0.155004631983757
"246",-0.397572177653108
"247",-0.574297287389218
"248",-0.367433509099406
"249",-0.440925066490019
"250",-0.579519617832378
"251",-0.442046598256445
"252",-0.083421763932945
"253",-0.152171788536889
"254",-0.638581477980336
"255",-0.814579944066259
"256",-0.249308730777571
"257",-0.776261300747624
"258",-0.308377753963786
"259",-0.398853032420917
"260",-0.966564272367633
"261",-0.0954438619423791
"262",-0.0691068479910545
"263",-0.683844151565575
"264",-0.354272656612793
"265",-0.489762343518024
"266",-0.327854261922978
"267",-0.42920618421431
"268",-0.334442983151791
"269",-0.419431666226752
"270",-1.00223770557482
"271",-0.548096141618768
"272",-0.381457879603991
"273",-0.193981480558947
"274",-0.630005105791077
"275",-0.0269676830907791
"276",-0.746370380336389
"277",-0.304381619687559
"278",-0.257162719793492
"279",-0.996170354459767
"280",-0.170742343558474
"281",-0.081004451014296
"282",-0.445883091368809
"283",-0.216748520811453
"284",-0.548738418316282
"285",-0.417304793216875
"286",-0.847806408376716
"287",-0.39102132355855
"288",-0.321335091664942
"289",-0.337652722931918
"290",-0.123454513753984
"291",-0.198921840360344
"292",-0.696183741827031
"293",-0.0632790834072888
"294",-1.02710364582744
"295",-0.280711708991101
"296",-0.63912387654933
"297",-0.260139912761392
"298",-0.380420882304971
"299",-1.02039608913078
"300",-0.188403014767072
"301",-0.414848965066964
"302",-0.489695697505
"303",-0.325770729339887
"304",-0.724644903015815
"305",-0.312078755927544
"306",-1.04031047693557
"307",-0.646064941727767
"308",-0.792502389123936
"309",-0.61624129062613
"310",-0.407444164028059
"311",-0.315575537878386
"312",-0.207634429992126
"313",-0.39070677990039
"314",-0.564921320011222
"315",-0.448913405310476
"316",-0.198065921042189
"317",-0.414886293515889
"318",-0.245721628393851
"319",-0.366648969051827
"320",-0.308777491621722
"321",-0.526385456447399
"322",-0.436645032846192
"323",-0.218399326075355
"324",-0.222831560314711
"325",-0.390431851814672
"326",-0.0516231361546487
"327",-0.823789962565869
"328",-0.461561993043831
"329",-0.175513446263279
"330",-0.23225567337536
"331",-0.257372617083437
"332",-0.258601477970037
"333",-0.364607031432531
"334",-0.62683458500477
"335",-0.685610295380637
"336",-0.371369275303271
"337",-0.78727591436282
"338",-0.784766883979561
"339",-0.0931124345548868
"340",-0.159047628089238
"341",-0.38087338701737
"342",-0.307854216124323
"343",-0.563276970451384
"344",-0.709528646535781
"345",-0.335070924016635
"346",-0.578104709979046
"347",-0.1753874464402
"348",-0.323207473533474
"349",-0.695255634001216
"350",-0.256978714116701
"351",-0.429095283662477
"352",-0.219141797356382
"353",-0.732313412700664
"354",-0.269194635836135
"355",-0.179728348170293
"356",-0.248277003142165
"357",-0.57141623667671
"358",-0.158824710757139
"359",-0.1695366440992
"360",-0.319706312292319
"361",-0.392663668470213
"362",-0.812020355974763
"363",-0.58113170469457
"364",-0.604938304966472
"365",-0.71477383603185
"366",-0.373993542375151
"367",-0.309164802563522
"368",-0.235193563786137
"369",-0.317675013555782
"370",-0.59880304620951
"371",-0.378399418257527
"372",-0.93825773655535
"373",-0.392303338808564
"374",-0.363475752174576
"375",-0.324699973824559
"376",-0.298067211085563
"377",-0.460668417132762
"378",-0.282051034577976
"379",-0.810728363820301
"380",-0.550271241710707
"381",-0.299219716566089
"382",-0.312813545184519
"383",-0.410578928370513
"384",-0.09404534502183
"385",-0.625990079575311
"386",-0.167571301376234
"387",-0.543428238215006
"388",-0.431392882025659
"389",-0.780007368079842
"390",-0.27577584016281
"391",-0.598530350296127
"392",-0.573518734200321
"393",-0.456721995330929
"394",-0.243923357868491
"395",-0.720696363336358
"396",-0.404959794957182
"397",-0.480782947764217
"398",-0.244700821585209
"399",-0.619135128323201
"400",-0.452206136028863
"401",-0.352171082966248
"402",-0.352394856002956
"403",-0.31778828789045
"404",-0.706592050849918
"405",-0.216230384763861
"406",-0.776705584114586
"407",-0.436948170654884
"408",-0.239128808362433
"409",-0.288418460502285
"410",-0.555609301445096
"411",-0.891004278853655
"412",-0.467152299415491
"413",-0.225617150983301
"414",-0.57774494248539
"415",-0.47620484681886
"416",-0.772713711783126
"417",-0.137999795999974
"418",-0.513761525553773
"419",-0.49936979033631
"420",-0.442316358913876
"421",-0.2484940419121
"422",-0.297978802528353
"423",-0.346869511094062
"424",-0.381228480706178
"425",-0.209545679907139
"426",-0.755645302847329
"427",-0.365288734097329
"428",-0.463460814124447
"429",-0.537818960576677
"430",-0.515699572614388
"431",-0.595989288433089
"432",-0.704438336414189
"433",-0.192189133581531
"434",-0.274567644400687
"435",-0.243802272621498
"436",-0.481398189487233
"437",-0.336397279436647
"438",-0.382174721586668
"439",-0.437424057457271
"440",-0.167660399410729
"441",-0.608657917986784
"442",-0.208259556196147
"443",-0.371898584701645
"444",-0.35321264342364
"445",-0.282748775155123
"446",-0.26597194449126
"447",-0.506413706402337
"448",-0.249982076517516
"449",-0.947524198795106
"450",-0.703605652117128
"451",-0.779318947239091
"452",-0.557198451031286
"453",-0.397835362741209
"454",-0.323113702352936
"455",-0.137144250393071
"456",-0.358083627590653
"457",-0.424725985696819
"458",-0.33216397172162
"459",-0.404630051508649
"460",-0.47673128036413
"461",-0.60627045102984
"462",-0.346126389338955
"463",-0.49466412901998
"464",-0.0890964438129309
"465",-0.639385095395327
"466",-0.208181939972684
"467",-0.184224409601059
"468",-0.525430113436643
"469",-0.730361439665727
"470",-0.702350596575106
"471",-0.446939087834019
"472",-0.430794988667069
"473",-0.308252326342425
"474",-0.549575894334214
"475",-0.448593391595188
"476",-0.713829544528328
"477",-0.267112924314001
"478",-1.2051454412582
"479",-0.463205565089077
"480",-0.285774067535435
"481",-0.404808271118114
"482",-0.240945902881776
"483",-0.122623624688083
"484",-0.49579062284919
"485",-0.148418303925486
"486",-0.602197158750743
"487",-0.152586997472165
"488",-0.22357238249407
"489",-0.137853222902848
"490",-0.325927966323248
"491",-0.123104079228713
"492",-0.407146787346258
"493",-0.0917010548207577
"494",-0.315237780270187
"495",-0.301358492752779
"496",-0.449114031570644
"497",-0.364468751611171
"498",-0.493186515618116
"499",-0.556643194997993
"500",-0.798696795977243
"501",-0.2954394318793
"502",-0.918304961241238
"503",-0.986876410171713
"504",-0.727961713964176
"505",-0.196777115859709
"506",-0.797341165181451
"507",-0.381848338321244
"508",-0.423403353955991
"509",-0.670928882750837
"510",-0.287236203277019
"511",-0.423850535758908
"512",-0.532781263402488
"513",-0.527792969968046
"514",-0.0365327800581691
"515",-0.601279034220929
"516",-0.452058270758341
"517",-0.317613857949643
"518",-0.301803640739141
"519",-0.283539006582905
"520",-0.49974726207206
"521",-0.285784054613259
"522",-0.978618600329291
"523",-0.588985333026484
"524",-0.56322865488822
"525",-0.121800787795838
"526",-1.34501954737483
"527",-0.916482936252469
"528",-0.36731110004734
"529",-0.237832927929478
"530",-0.110042119148876
"531",-0.835813797162622
"532",-0.484414427222088
"533",-0.356243179281747
"534",-0.446856727122348
"535",-0.317946992039815
"536",-0.199228543441471
"537",-0.24257512664127
"538",-0.216817667705572
"539",-0.306356125762776
"540",-0.413984299798616
"541",-0.0383169506957599
"542",-1.4833487653466
"543",-0.175018083441164
"544",-0.311886306832507
"545",-0.40953961784033
"546",-0.500556260612035
"547",-0.292551152820187
"548",-0.420979670681957
"549",-0.66962045684643
"550",-0.241368289119077
"551",-0.627401243247815
"552",-0.524869576828675
"553",-0.140254773934278
"554",-0.309438883165149
"555",-0.206446719166328
"556",-0.559743593578264
"557",-0.811113150020328
"558",-0.213529961800789
"559",-0.893005290601732
"560",-0.619735587725593
"561",-0.156207120489369
"562",-0.36000576455294
