"","x"
"1",-0.550778626573501
"2",-0.548515610811739
"3",-0.159891824407968
"4",-0.44538666048762
"5",-0.0517251076252528
"6",-0.151270427158605
"7",-0.116866936918486
"8",-0.366748583902778
"9",-0.862607509160066
"10",-0.577821519011165
"11",-0.398695954260466
"12",-0.38184419441463
"13",-0.547270280340076
"14",-0.346287464619045
"15",-0.323809400387226
"16",-0.648701027029148
"17",-0.159588113099686
"18",-0.472169528881601
"19",-0.348938537459178
"20",-0.763300145310857
"21",-0.136001681097353
"22",-0.114558541968498
"23",-0.409671323916825
"24",-0.240846053673136
"25",-0.452793787118025
"26",-0.407016385345881
"27",-0.373993218205779
"28",-0.212969796238951
"29",-0.40824147625335
"30",-0.442463360971788
"31",-0.56517848733546
"32",-0.216432599202968
"33",-0.39176765359044
"34",-0.83373741489911
"35",-0.677560038072439
"36",-0.117806981270257
"37",-0.174256887268541
"38",-0.155805325259921
"39",-0.253962403481876
"40",-0.243875646052138
"41",-0.339212613048932
"42",-0.197971161999154
"43",-0.33595618208333
"44",-0.582545123069178
"45",-0.211349269284267
"46",-0.263145946415038
"47",-0.126229937600564
"48",-0.422089883059202
"49",-0.0297429051187514
"50",-0.57282450504767
"51",-0.0977852404798221
"52",-0.488155270158333
"53",-0.919201684302465
"54",-0.170113325134472
"55",-0.203950771215239
"56",-0.749947010418164
"57",-0.18399325188826
"58",-0.0443897322549701
"59",-0.370626128394135
"60",-0.216436294601583
"61",-0.661711995472291
"62",-0.589986774891129
"63",-1.18887753625962
"64",-0.32762008111013
"65",-0.229751635550159
"66",-0.550892496005287
"67",-0.45378328118658
"68",-0.295600905644262
"69",-0.490248330454194
"70",-1.015275589277
"71",-0.325978528748048
"72",-0.267456227280075
"73",-0.639088049132302
"74",-0.43668466706664
"75",-0.609218986059281
"76",-0.133648313471381
"77",-0.385617249804411
"78",-0.785049292600757
"79",-0.385286856902185
"80",-0.400895947775845
"81",-0.356592943675789
"82",-0.356289150618249
"83",-0.488625118424541
"84",-0.237158175807924
"85",-1.68724968426511
"86",-0.534725421578189
"87",-0.866802964985653
"88",-0.315367076281092
"89",-0.076644255377283
"90",-0.0911811119499574
"91",-0.386631175404209
"92",-0.0412829190176993
"93",-0.657937208322596
"94",-0.787837538493063
"95",-0.409459102117942
"96",-0.675308295321847
"97",-1.02811073936392
"98",-0.0564204404330562
"99",-0.602204349380095
"100",-0.77814637759694
"101",-1.20841326436746
"102",-0.323432426405269
"103",-0.512318529484737
"104",-0.864917358466468
"105",-0.296810985171493
"106",-0.6345761230588
"107",-0.240287637499387
"108",-0.132823064666012
"109",-0.643664297486581
"110",-0.546441080740336
"111",-0.514411549823969
"112",-0.648553331540722
"113",-0.952060414302441
"114",-0.328012587989455
"115",-0.723871493984578
"116",-0.627753078954934
"117",-0.21547127172389
"118",-0.479724630601682
