"","x"
"1",-0.165837537792409
"2",-0.266377736255677
"3",-0.0315248488592914
"4",-0.0865585180007098
"5",-0.000572417328455338
"6",-0.00051341093656629
"7",-0.00165855546096604
"8",-0.36604991696828
"9",-0.174060627466202
"10",-0.585378428617825
"11",-0.012395162982321
"12",-0.240687381318323
"13",-0.0574417456316735
"14",-0.0197398635934646
"15",-0.00217161941623807
"16",-0.130114924586594
"17",-0.0138035508188549
"18",-0.0544990071208206
"19",-0.0377956906264002
"20",-0.0912978235902356
"21",-0.00273285072030739
"22",-0.00720553074367481
"23",-0.00738467273202673
"24",-0.005668460637154
"25",-0.0578397288873634
"26",-0.00512860787270002
"27",-0.0470114010215746
"28",-0.00475330403790787
"29",-0.0386499761859071
"30",-0.0339914932209176
"31",-0.0486776690326766
"32",-0.00117904905863598
"33",-0.0568573364724084
"34",-0.100361057157503
"35",-0.164368917069994
"36",-0.00629868447885263
"37",-0.00250172559747915
"38",-0.000797470634162499
"39",-0.00688180093631146
"40",-0.00290769113731147
"41",-0.0164608364419684
"42",-0.00738721329191445
"43",-0.0872708344615116
"44",-0.0726182211185825
"45",-0.00825435689728242
"46",-0.00248852266657449
"47",-8.32398127749673e-05
"48",-0.169046613298124
"49",-3.11134514340576e-05
"50",-0.128578959384808
"51",-0.00144220865527342
"52",-0.0339913589266684
"53",-0.200775265040237
"54",-0.00152178158549632
"55",-0.0219430750585591
"56",-0.0859461141804962
"57",-0.000812092336941889
"58",-0.000214132252068873
"59",-0.0229396558313434
"60",-0.00542959066380556
"61",-1.29278057782285
"62",-0.0989768044240164
"63",-1.31612696873058
"64",-0.0588578990698048
"65",-0.043944635350873
"66",-0.852589104739735
"67",-0.213014905953947
"68",-0.133609833989954
"69",-0.0619460823915545
"70",-1.27205308767642
"71",-0.469597037290357
"72",-0.102969838827712
"73",-0.819690360376196
"74",-0.235759872971639
"75",-0.418653987857197
"76",-0.029673449579127
"77",-0.216586737077124
"78",-0.794166699208622
"79",-0.389114917609118
"80",-0.275950114523005
"81",-0.329562697406122
"82",-0.220788066673209
"83",-0.271450601585544
"84",-0.098464569553865
"85",-6.73015314365865
"86",-0.774432314754626
"87",-0.0418436172494187
"88",-0.018624433690508
"89",-2.1479595283253e-05
"90",-0.000455273691161966
"91",-0.044182922974067
"92",-2.51320231120952e-05
"93",-0.184338131199294
"94",-0.533821709442519
"95",-0.700855806307017
"96",-0.00659447885213242
"97",-0.114104578480129
"98",-0.0798366627497357
"99",-0.697955024168238
"100",-0.723083402265268
"101",-2.37634623066785
"102",-0.218324727863588
"103",-1.60720307016852
"104",-3.36554239642339
"105",-0.10022911691541
"106",-0.116819112864427
