"","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC","vec_gmus_AUC","vec_gmus0_AUC","vec_gmus00_AUC","vec_gds_AUC"
"1",0.916005347354897,0.923782040813666,0.931756422628275,0.975338302956364,0.893999103690367,0.915002545574584,0.904245111353876,0.94723364409161,0.723303655724371,0.867569198070775,0.860051984093538,0.908671245726999,0.671430854431146,0.768515434345558,0.773580671312231,0.831998451376416,0.648282143531298,0.721481996800353,0.72432803047918,0.766558739843331,0.641758301311326,0.688223100599201,0.693006488888427,0.743695598604918,0.631619188931623,0.662468279022837,0.66049342527742,0.662100126076511,0.530557730372383,0.608249084115348,0.530474599322287,0.517308807654856,NA,NA,NA,NA,0.501126496433326,0.501126496433326,0.501126496433325,0.501126496433326
"2",0.944619907738611,0.958720833384567,0.959664614991893,0.998893536219966,0.919793231539449,0.961267948180489,0.947519901049134,0.988319636851472,0.932621190407515,0.92646048174331,0.92145417089292,0.954888158856368,0.821231079270917,0.872661714767184,0.872458189377982,0.867260956451555,0.807486387828344,0.842892199920737,0.843531122550352,0.832526781899415,0.775846238534723,0.819741543927531,0.819957942708883,0.804486956404203,0.780561058012596,0.806956890314013,0.807005923206474,0.785419676064061,0.596115728007172,0.596115728007172,0.596115728007172,0.596115728007172,0.52688443017244,0.52688443017244,0.526884430172441,0.526884430172441,0.552948114275642,0.552948114275642,0.552948114275642,0.552948114275642
"3",0.929388437982623,0.949342709277202,0.950679158282868,0.973677481280912,0.950792142570329,0.950373136667163,0.937544416343527,0.92562152988527,0.854554360070093,0.908122404601846,0.90534124196319,0.884250220779381,0.817618641764803,0.839145236897131,0.840688850829564,0.849775537682311,0.754148867942805,0.805991473747979,0.809533271373645,0.817718246566317,0.764749759135434,0.78469075569511,0.787273544408639,0.791022282433709,0.766856524090249,0.774373533384096,0.774142059784626,0.776046401433465,0.578513978627691,0.559867841460246,0.581084638311504,0.559867841460246,0.516964060752077,0.516964060752077,0.516964060752077,0.516964060752077,0.558882802579416,0.558882802579416,0.558882802579416,0.558882802579416
"4",0.945298645447031,0.946850653659918,0.950327068680111,0.980608634100884,0.934987039162745,0.937763277803214,0.931810966603809,0.942195071718117,0.880344614785353,0.90302563542147,0.901180475784104,0.903071265559564,0.767074216606093,0.841211011944209,0.840968610764257,0.837180342104632,0.778548849697323,0.806395183469167,0.805877230786083,0.808943451693884,0.784713014867168,0.77875048272494,0.78019841310213,0.784598992733206,0.780029863970655,0.769866378074539,0.774552421905456,0.759053421574803,0.541155403763396,0.55071904031335,0.551946363243415,0.615726830372618,0.517975586722979,0.518191532052224,0.509304231205755,0.521700672842869,0.509535244056915,0.509439361789322,0.501568744979233,0.51447756073704
"5",0.912683605126578,0.913746276449374,0.916024537382702,0.968272032564438,0.887805720845645,0.894053486877761,0.889961922483722,0.901241287970338,0.800443224703779,0.841382705333903,0.839891747140943,0.855640685545829,0.724247952254907,0.74527853760825,0.745623294670526,0.737344193724956,0.683527532692549,0.701380202172833,0.704954749592991,0.707062877691981,0.674236519992862,0.670573461438722,0.674326571761187,0.670573461438722,0.655970874954187,0.655970874954187,0.655970874954187,0.655970874954187,0.524860998297593,0.524860998297593,0.524860998297593,0.524860998297593,0.527561298626648,0.527561298626648,0.527561298626648,0.527561298626648,0.524089034347992,0.524089034347992,0.524089034347992,0.524089034347992
"6",0.895475008678983,0.921156664721933,0.928531793139691,0.977745688551585,0.886068277670561,0.907789291535648,0.882081421927183,0.936996144670982,0.830578920657808,0.833694042397997,0.830906974315191,0.856402870339622,0.776988659181928,0.779428510327536,0.779835828049093,0.78022358014384,0.775919033944718,0.771353719957778,0.769435040376516,0.761848313337223,0.765801629644874,0.765704299884342,0.763485778872681,0.752726906329868,0.754669518348181,0.759393451193814,0.758204823266221,0.74335805063313,0.65710765739179,0.659399726940418,0.655532196145709,0.648669880140777,0.528500753830221,0.528500753830221,0.526175546748358,0.528500753830221,0.518967732386668,0.518967732386667,0.522072423717906,0.518967732386667
"7",0.914443641890575,0.928284888244316,0.941460234956117,0.984996458244877,0.900535071407478,0.915064405162279,0.891327576508167,0.939935679936598,0.825911657335854,0.830162449907957,0.825784730936337,0.880961278912591,0.754097535350276,0.748471136711337,0.749672337489597,0.773202654870864,0.720587147940311,0.718134141201681,0.718336185734825,0.719815572604212,0.688929093893232,0.687744362399993,0.687958822449696,0.682087252145071,0.672123961017827,0.672032427343166,0.672423415602041,0.666135422269164,NA,NA,NA,NA,0.534659391022484,0.534659391022484,0.534659391022484,0.534659391022484,NA,NA,NA,NA
"8",0.934873287545886,0.949925060017169,0.949887905250458,0.979318108707986,0.908166711872052,0.941421431193796,0.929777246125011,0.942385539878536,0.905127911178243,0.90555052315848,0.900808796926284,0.911772265177852,0.850353856273679,0.852153547217829,0.853298065822554,0.854027357352938,0.811550134083911,0.829549634358489,0.830630316683475,0.825104368315657,0.816015071283008,0.809061896009617,0.810001679933676,0.797303340846406,0.806174696196783,0.798790384942211,0.79960754828236,0.785453321263007,0.642400522034146,0.642400522034146,0.642400522034146,0.642400522034146,0.526582699308646,0.526582699308645,0.526582699308646,0.526582699308646,NA,NA,NA,NA
"9",0.932515219345726,0.943564696098753,0.943193718146728,0.973748295531612,0.935853439289108,0.940822767779939,0.930868036401252,0.937620042865309,0.887782644084753,0.908714473210616,0.905443907480214,0.907476088341034,0.851456172971201,0.847341807789589,0.847388973925815,0.837708803178871,0.813933167999063,0.808594592652927,0.810404184720659,0.792030196546971,0.771630706695007,0.777207367396507,0.780006642001385,0.759294210421197,0.756959676999121,0.75197967207812,0.761196579219214,0.737518563011847,0.543804272122247,0.53731689504266,0.537262390110444,0.537196981278207,0.580561418671728,0.580561418671727,0.578254691064677,0.580561418671728,0.579110620206698,0.579110620206698,0.583267890005712,0.579110620206698
"10",0.953185430927069,0.953752406786704,0.958769150638643,0.987557536451023,0.950218668231328,0.953105704895192,0.942456717513559,0.968352252718966,0.898328396895893,0.912086659401991,0.910383068941892,0.930565898307996,0.793190413846071,0.844410195796236,0.844726989851123,0.858442557591555,0.757008719635786,0.816883779348128,0.818565144586145,0.820780358808997,0.762743302385403,0.803082622013871,0.805295854915006,0.796398523585128,0.779948508788826,0.790837993682813,0.793001354628523,0.784752069422624,0.679296205006186,0.672281614293599,0.682406008741602,0.672281614293599,0.545430594605165,0.590697013827563,0.592069100548857,0.557959633796975,0.515407142971957,0.513703658184644,0.508755121491789,0.507298801420986
"11",0.907398177533175,0.909434308839922,0.918046218658176,0.979560927763036,0.877476485392689,0.882924251785374,0.878069316046476,0.916409394947583,0.71208727766151,0.817675320169562,0.814359838410402,0.857826742611683,0.696151363463252,0.722698969177566,0.724172423729147,0.766739698059466,0.678009830509562,0.684108315969933,0.686999919825426,0.717139379975574,0.641511904791792,0.648377221583588,0.648849388868043,0.667012166739326,0.618040137987993,0.62465485173085,0.624039369578923,0.63059877193759,0.517115690738423,0.517115690738423,0.517115690738423,0.517115690738423,0.508763527490979,0.508763527490979,0.508763527490979,0.508763527490979,0.506402281486766,0.506402281486766,0.506402281486766,0.506402281486766
"12",0.901039390881004,0.907990929806546,0.912566109494305,0.970531240055599,0.874482877553459,0.875166139010297,0.867917258228021,0.894776026782759,0.813534138215702,0.812703942092186,0.81015073020948,0.818748532550856,0.689833543334665,0.697055875782113,0.698666516865694,0.734945500804907,0.662372124910023,0.662292129989812,0.662954988722798,0.666489105458732,0.643457715955317,0.642277404851775,0.643800532164544,0.643852423682315,0.627916557833404,0.629338544836632,0.628570523166353,0.629807650429668,0.519777349211192,0.513931854294118,0.524489522757663,0.509632903122841,0.563973219063403,0.563973219063403,0.563973219063403,0.563973219063403,0.567414912863566,0.567414912863566,0.567414912863565,0.567414912863566
"13",0.88662378713495,0.892000291959395,0.90934594566611,0.968464004031795,0.896917896450324,0.908828621708246,0.897190122543842,0.934526173941988,0.876040528914037,0.873666064981786,0.870826469733635,0.9011725243276,0.794255348233983,0.819601747912942,0.821038039038324,0.84071624383328,0.786055230636735,0.789694242706063,0.792163089500805,0.806441378785004,0.772466884066808,0.779908053909178,0.771886933193866,0.778265754448971,0.76229771714371,0.763233021835503,0.761556393132255,0.754429275599436,0.548355294828482,0.543920179441492,0.550125975906282,0.543920179441492,0.505593248327948,0.505593248327948,0.503425747652713,0.505593248327948,0.521289051931189,0.521289051931189,0.521289051931189,0.521289051931189
"14",0.884033217215447,0.90173863895806,0.930569273673163,0.98402317965447,0.883806255054623,0.907622380275319,0.892321912567933,0.924340538811015,0.764061583211758,0.845920952754538,0.841307271766815,0.859229436419557,0.734906253922785,0.739972517035394,0.743118719287015,0.771093499398773,0.680217608003705,0.681499569646889,0.685769952314049,0.707097736632997,0.64377850967544,0.650386280643517,0.651446881160096,0.670347812332702,0.631662628029712,0.63829859505065,0.638741010258359,0.655425449567027,0.616973481583049,0.616640994753864,0.621466816745108,0.606805873810802,0.670728802539388,0.670728802539388,0.684706542087695,0.670728802539388,0.680292382929404,0.680292382929404,0.685533500466206,0.680292382929404
"15",0.940659628863325,0.96055755117748,0.953255647387003,0.989327688597106,0.927818693645908,0.948209896344807,0.938373575998816,0.972177838832082,0.890857913305931,0.913999208123615,0.910573895940351,0.934317643768247,0.828988263185578,0.866769127852675,0.866939644782982,0.864228602453578,0.836503313462031,0.849326142909286,0.848895255267744,0.837152309019095,0.83268577520691,0.833730215811946,0.833401701478891,0.814870241102415,0.825723602977284,0.816972526379208,0.824475001845431,0.80383430234425,0.707105276412152,0.703043662359854,0.708028089870879,0.695368878071479,0.57572845263641,0.567763906706681,0.569675432555762,0.56515061057102,0.511040468771261,0.511040468771261,0.532044376833355,0.511040468771261
"16",0.939484242087992,0.956301341748512,0.953491729604618,0.987475669743659,0.936241728586716,0.935893398542112,0.928747202871398,0.958858764874184,0.882702608995841,0.902150446934353,0.900369078497986,0.917930973011786,0.768841570758656,0.854786980634034,0.855951570849211,0.868686508134915,0.737360009061956,0.828063018991972,0.830614409413899,0.841882799174412,0.734807120617853,0.809979241855639,0.811949925518596,0.826243409587311,0.725760706852292,0.796654754391592,0.799860607176278,0.814868328457756,0.539870397881226,0.553840610485725,0.557652965418933,0.59030821364288,0.501651538436126,0.501651538436126,0.501651538436126,0.501651538436126,0.503072181292949,0.503072181292949,0.503072181292949,0.503072181292949
"17",0.934146903589705,0.934130231157277,0.948047762210549,0.989622088152756,0.928077359686014,0.942955374692012,0.935979315004001,0.97165152772328,0.814267769789142,0.915218621254285,0.909969697370682,0.938947556848189,0.801755330138951,0.855286170882559,0.857692639381408,0.878876000956301,0.791870549657897,0.831928422417401,0.833283054241033,0.841642914537959,0.804460171552607,0.820410715281259,0.818161678312819,0.802416022164873,0.791129950604484,0.809347278445772,0.808599784484559,0.787804568661954,0.698806327958804,0.699291952664898,0.69828520403893,0.677036027738208,0.547358925170656,0.547358925170656,0.547358925170656,0.547358925170656,0.529524738060359,0.529524738060359,0.529524738060359,0.529524738060359
"18",0.911054020705813,0.91158878253697,0.929940620027607,0.984708418109841,0.910584759369219,0.917361223752859,0.90529031762621,0.953606683439489,0.864071640451525,0.879556175267348,0.873835398890069,0.905571219636253,0.777626269204138,0.809532689144779,0.812252568598016,0.815831768180837,0.762333920590947,0.776524490185192,0.777100612840242,0.790791399424055,0.748329292042552,0.756514549738964,0.752308660129946,0.768482556033017,0.722166270135431,0.743132419424534,0.739150928430886,0.75300535791441,0.530260854148395,0.530319895222477,0.534163713655044,0.530468589578469,0.540665689803018,0.540665689803018,0.538988359420847,0.540665689803018,0.522576989001433,0.522576989001433,0.520412246899794,0.522576989001433
"19",0.963887829029164,0.961368437894889,0.968599583130139,0.995421469413656,0.955324038794756,0.955050604202073,0.947584852938996,0.953533473883671,0.927467384146508,0.924656260866739,0.922225135293829,0.914807655981386,0.857352078137981,0.856072979495905,0.858269281010477,0.854441197593568,0.792415234278707,0.815288742193483,0.820653616569921,0.822725878457655,0.706682225692785,0.784215914306831,0.790245571307761,0.802625847318912,0.73957634175805,0.769859880329584,0.775968540588594,0.782530552082723,0.623960012155561,0.627771438511405,0.633984405492614,0.661529555339091,0.568663796216683,0.5685165441561,0.560427532950425,0.57542546507809,0.575421835827481,0.575421835827481,0.553429713902644,0.575421835827481
"20",0.929289766396703,0.926680370436803,0.95819299912318,0.998787529040956,0.944652837803868,0.943367298727157,0.926689175839045,0.978564233446117,0.892046816830361,0.894664568933481,0.891654071022845,0.914343503639294,0.837654476809285,0.838427159357204,0.838409834438836,0.80940726617101,0.799400304974001,0.800487354792626,0.800810243141064,0.765780609223499,0.770047086575558,0.772654776723247,0.770340242605382,0.735415330680059,0.755465545917768,0.758987739786472,0.755736200109687,0.722567912114503,0.586967578537104,0.587256708717702,0.587260445361311,0.567582668500854,0.547789027777142,0.545870768374264,0.546293799662108,0.547249017702855,0.560002983026792,0.560002983026792,0.556717518843062,0.560002983026792
"21",0.970303421136873,0.968268601118802,0.966471527574483,0.988479975678405,0.935182313434366,0.955793174145885,0.947289131471937,0.970649721616295,0.927938107329523,0.922803996724872,0.920736723300624,0.943998895386715,0.864479119696139,0.87589692167388,0.876397946217175,0.881593976811464,0.831409091606395,0.845803913869432,0.847102862829606,0.849890129227839,0.799449822220863,0.819768613442155,0.822751048587318,0.827335065553253,0.807320125532994,0.806653682342589,0.809394366447065,0.815275175853741,0.637634937658637,0.637677696521572,0.63760891391712,0.638868447654502,0.537458992058465,0.537458992058465,0.525600360956618,0.537458992058465,0.503337932275612,0.503337932275612,0.503337932275612,0.503337932275612
