"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"1",-0.612444093199253,0.498558149660161,-0.75726971516509,0.16718026047546,0,0,-0.20503808051445,0.16415599357188,0,-2.06745332930952e-31,0,-5.08379882063729e-30,0,0,-1.29893510312343e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.34659292996318e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01967950180256e-31,5.2716288715466e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",-0.709732241816711,0.393479295512815,-0.59042162304574,0.352560032095371,-0.0884051875110744,0,-0.240196018503689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.85562676626566e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50900139188144e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.76481164420502e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3",-0.61195852268437,0.449442005558721,-0.55986954097223,0.108042196923226,-0.0672035598482666,0,-0.122829990520317,0.0356869660162773,0,0,0,0,-9.53940036467916e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.14883532305108e-30,0,0,0,0,0,0,0,0,0,-0.101188267940706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81451289294421e-30,0,0,0,0,0,0,0,0,0.027199433488376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.40230403271912e-30,0
"4",-0.658403819987959,0.370732989356669,-0.609200358266781,0.258962140858405,-0.0836828106571825,0.0700917066569906,-0.23880440880885,0.0704024422070829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5",-0.639908592531815,0.410834125514362,-0.686920704996494,0.316821032654676,-0.0769141943836513,0,-0.281996322931797,0.00192913098290343,0,0,0,0,0,0,0,0,0,0,0,0,-5.87568388280305e-30,0,0,0,0,0,0,0,0,0,0,-1.86666027955486e-30,0,0,0,4.74151920410324e-30,0,0,0,0,0,0,0,0,0,0,0,1.27358533718953e-29,0,-1.99631030889059e-31,0,0,0,0,0,-1.43753209950488e-29,0,0,-2.7484113925865e-30,0,0,0,0,-6.85009780680737e-30,0,0,0,0,1.74008722890359e-30,0,0,0,-9.34065814002841e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6",-0.706336040963074,0.559549383051373,-0.257618745360533,0.172170803073207,-0.294076675568639,0.102599926968145,-0.0505594583723731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225544511776356,0,-1.43860204182541e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94759037930922e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7",-0.850781755506831,0.602946673860571,-0.385491856143473,0.2278576779499,-0.411692898437527,0.018186167473836,-0.220188563067589,0,0,0,0,0,0,0,5.18305835521386e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20430342687627e-30,0,0,-1.21820265828419e-30,-8.00154411103402e-31,0,0,0,-1.68822500324644e-30,0,0,-2.68716461369853e-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70769600641116e-31,0,0,0,0,0,0,0,0,-5.9523543170011e-30,0,0,0,0,0,0
"8",-0.793685352007293,0.694924192563634,-0.122208821387931,0.07940754064439,-0.316975670051072,0.10189462843945,-0.0936814035349957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78486362200236e-30,0,0,0,0,0,0,0,0,0,0,5.50295204408572e-30,0,0,0,0,0,0,0,0,7.78892180764816e-30,0,0,0,0,0,0,0,0,0,0,-2.04710179974757e-30,0,-7.48910172906779e-31,0,0,0,0,1.78395595135869e-30,0,0,0,0,0,0,0,0,0,0,0.0381605100944189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.72997970841163e-30,0,0,0,0,0,0
"9",-0.718088980912966,0.525063636397471,-0.257103827115529,0.148088678294239,-0.283133395595147,0.114299701118348,-0.19889224543395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4888692604534e-30,0,0,0,0,0,0,9.15589392672591e-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10",-0.724041454754883,0.650048783807012,-0.251332245339114,0.200800243773886,-0.305666800011212,0.146442931367615,-0.191955630132177,0,0,0,0,5.02658864400653e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52231656904e-30,0,0,0,1.76465737672864e-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11422408648533e-29,0,0,0,0,0,-2.99542733235525e-30,0,0,0,0,0,0,0,0,3.35511764463291e-30,0,0,0,0,0,1.57872485746671e-30,0,1.4300436340488e-29,-4.32833414399486e-30,0,0,0,0,0,0,0,0,0,0,0,-6.44128012433008e-31,0
